SUM of TEUs,,Type,,,,
Month of Date,Port,Export_Empty,Export_Loaded,Import_Empty,Import_Loaded,Total_TEU
,"Los Angeles, CA","334,454.45","93,889.50","3,586.95","444,680.40","876,611.30"
,"NWSA (Seattle & Tacoma, WA)","69,687.00","51,964.00","5,996.00","113,295.00","240,942.00"
,"Oakland, CA","40,408.00","68,227.00","11,788.00","95,530.00","215,953.00"
,Port of NY & NJ,"307,646.00","109,843.00","1,660.00","440,804.00","859,953.00"
,"Port of Virginia, VA","73,626.00","86,098.00","5,146.00","151,380.00","316,250.00"
,"Savannah, GA","131,096.00","122,332.00","4,198.00","236,481.00","494,107.00"
June 2022 Total,,"1,359,885.45","795,239.50","58,435.95","2,145,715.40","4,359,276.30"
July 2022,"Charleston, SC","60,020.00","49,309.00","1,923.00","104,846.00","216,098.00"
,"Houston, TX","57,663.00","102,644.00","8,310.00","159,881.00","328,498.00"
,"Long Beach, CA","285,370.00","109,411.00","14,887.00","376,175.00","785,843.00"
,"Los Angeles, CA","340,815.95","103,899.00","5,256.60","485,452.25","935,423.80"
,"NWSA (Seattle & Tacoma, WA)","58,837.00","40,697.00","6,157.00","88,502.00","194,193.00"
,"Oakland, CA","31,542.00","47,166.00","12,185.00","69,463.00","160,356.00"
,Port of NY & NJ,"275,554.00","95,823.00","1,821.00","402,969.00","776,167.00"
,"Port of Virginia, VA","78,364.50","85,169.50","4,327.75","149,828.75","317,690.50"
,"Savannah, GA","151,537.00","122,928.00","4,574.00","251,761.00","530,800.00"
July 2022 Total,,"1,339,703.45","757,046.50","59,441.35","2,088,878.00","4,245,069.30"
August 2022,"Charleston, SC","55,630.00","51,884.00","2,034.00","113,864.00","223,412.00"
,"Houston, TX","78,094.00","116,841.00","7,775.00","180,132.00","382,842.00"
,"Long Beach, CA","288,558.00","121,408.00","12,444.00","384,530.00","806,940.00"
,"Los Angeles, CA","297,328.75","102,319.25","2,064.75","403,601.95","805,314.70"
,"NWSA (Seattle & Tacoma, WA)","62,039.00","48,563.00","3,259.00","102,157.00","216,018.00"
,"Oakland, CA","43,443.00","67,838.00","11,998.00","87,844.00","211,123.00"
,Port of NY & NJ,"303,662.00","109,058.00","1,750.00","428,721.00","843,191.00"
,"Port of Virginia, VA","80,410.00","95,745.00","4,097.00","160,673.00","340,925.00"
,"Savannah, GA","160,438.00","119,192.00","4,970.00","290,915.00","575,515.00"
August 2022 Total,,"1,369,602.75","832,848.25","50,391.75","2,152,437.95","4,405,280.70"
September 2022,"Charleston, SC","60,490.00","50,093.00","2,571.00","113,654.00","226,808.00"
,"Houston, TX","62,837.00","102,744.00","9,964.00","177,979.00","353,524.00"
,"Long Beach, CA","269,519.00","112,940.00","16,693.00","342,671.00","741,823.00"
,"Los Angeles, CA","286,618.00","77,680.25","2,113.40","343,461.65","709,873.30"
,"NWSA (Seattle & Tacoma, WA)","63,348.00","46,315.00","3,788.00","102,148.00","215,599.00"
,"Oakland, CA","37,660.00","54,756.00","14,510.00","77,803.00","184,729.00"
,Port of NY & NJ,"313,762.00","103,263.00","1,770.00","423,424.00","842,219.00"
,"Port of Virginia, VA","80,598.00","84,466.00","3,750.00","143,416.00","312,230.00"
,"Savannah, GA","121,737.00","100,236.00","3,939.00","210,367.00","436,279.00"
September 2022 Total,,"1,296,569.00","732,493.25","59,098.40","1,934,923.65","4,023,084.30"
October 2022,"Charleston, SC","69,675.00","62,965.00","2,934.00","121,305.00","256,879.00"
,"Houston, TX","63,823.00","118,781.00","8,098.00","181,292.00","371,994.00"
,"Long Beach, CA","228,225.00","119,761.00","16,518.00","293,924.00","658,428.00"
,"Los Angeles, CA","248,044.00","89,721.75","4,356.80","336,306.90","678,429.45"
,"NWSA (Seattle & Tacoma, WA)","64,888.00","41,693.00","9,563.00","95,637.00","211,781.00"
,"Oakland, CA","40,744.00","66,408.00","15,876.00","79,459.00","202,487.00"
,Port of NY & NJ,"295,922.00","112,325.00","1,848.00","382,453.00","792,548.00"
,"Port of Virginia, VA","81,108.00","89,574.00","3,727.00","144,043.00","318,452.00"
,"Savannah, GA","168,147.00","116,297.00","4,534.00","263,828.00","552,806.00"
October 2022 Total,,"1,260,576.00","817,525.75","67,454.80","1,898,247.90","4,043,804.45"
November 2022,"Charleston, SC","55,312.00","56,283.00","2,098.00","99,380.00","213,073.00"
,"Houston, TX","59,436.00","118,187.00","6,708.00","164,619.00","348,950.00"
,"Long Beach, CA","186,546.00","124,988.00","17,767.00","259,442.00","588,743.00"
,"Los Angeles, CA","237,672.25","90,115.75","4,475.70","307,079.80","639,343.50"
,"NWSA (Seattle & Tacoma, WA)","47,675.00","48,931.00","5,272.00","86,708.00","188,586.00"
,"Oakland, CA","38,481.00","63,283.00","14,197.00","68,646.00","184,607.00"
,Port of NY & NJ,"261,325.00","110,111.00","1,975.00","349,658.00","723,069.00"
,"Port of Virginia, VA","66,017.00","92,988.00","3,760.00","123,179.00","285,944.00"
,"Savannah, GA","132,793.00","108,577.00","4,424.00","219,089.00","464,883.00"
November 2022 Total,,"1,085,257.25","813,463.75","60,676.70","1,677,800.80","3,637,198.50"
December 2022,"Charleston, SC","50,389.00","63,320.00","1,305.00","104,336.00","219,350.00"
,"Houston, TX","41,777.00","107,576.00","6,619.00","132,055.00","288,027.00"
,"Long Beach, CA","170,698.00","115,782.00","15,982.00","241,643.00","544,105.00"
,"Los Angeles, CA","272,481.25","96,518.00","7,825.90","352,046.35","728,871.50"
,"NWSA (Seattle & Tacoma, WA)","47,082.00","46,781.00","7,940.00","85,183.00","186,986.00"
,"Oakland, CA","25,741.00","58,302.00","13,419.00","65,566.00","163,028.00"
,Port of NY & NJ,"204,115.00","102,866.00","2,434.00","303,596.00","613,011.00"
,"Port of Virginia, VA","53,603.00","90,838.00","3,800.00","125,725.00","273,966.00"
,"Savannah, GA","111,448.00","107,724.00","3,960.00","217,628.00","440,760.00"
December 2022 Total,,"977,334.25","789,707.00","63,284.90","1,627,778.35","3,458,104.50"
January 2023,"Charleston, SC","44,946.00","59,965.00","1,542.00","108,786.00","215,239.00"
,"Houston, TX","35,067.00","113,875.00","21,648.00","149,400.00","319,990.00"
,"Long Beach, CA","191,458.00","105,623.00","13,298.00","263,394.00","573,773.00"
,"Los Angeles, CA","244,770.00","102,723.00","6,480.70","372,040.00","726,013.70"
,"NWSA (Seattle & Tacoma, WA)","42,356.00","38,637.00","4,623.00","79,067.00","164,683.00"
,"Oakland, CA","38,013.50","57,278.75","17,299.00","66,636.50","179,227.75"
,Port of NY & NJ,"207,643.00","112,269.00","1,537.00","323,981.00","645,430.00"
,"Port of Virginia, VA","54,223.00","96,430.50","3,137.00","134,589.00","288,379.50"
,"Savannah, GA","97,956.00","110,305.00","2,649.00","210,804.00","421,714.00"
January 2023 Total,,"956,432.50","797,106.25","72,213.70","1,708,697.50","3,534,449.95"
February 2023,"Charleston, SC","42,536.00","61,448.00","3,655.00","93,780.00","201,419.00"
,"Houston, TX","37,400.00","116,265.00","17,841.00","141,946.00","313,452.00"
,"Long Beach, CA","164,529.00","110,919.00","13,258.00","254,970.00","543,676.00"
,"Los Angeles, CA","153,859.50","82,404.00","2,175.20","249,407.45","487,846.15"
,"NWSA (Seattle & Tacoma, WA)","42,947.00","45,716.00","4,352.00","83,104.00","176,119.00"
,"Oakland, CA","25,460.50","55,740.50","14,562.50","58,073.25","153,836.75"
,Port of NY & NJ,"182,936.00","98,692.00","1,235.00","288,314.00","571,177.00"
,"Port of Virginia, VA","47,129.25","96,399.25","4,630.00","108,808.25","256,966.75"
,"Savannah, GA","96,732.00","110,772.00","3,100.00","184,189.00","394,793.00"
February 2023 Total,,"793,529.25","778,355.75","64,808.70","1,462,591.95","3,099,285.65"
March 2023,"Charleston, SC","39,248.00","59,771.00","2,372.00","91,694.00","193,085.00"
,"Houston, TX","36,905.00","119,824.00","9,948.00","133,912.00","300,589.00"
,"Long Beach, CA","176,907.00","133,512.00","14,312.00","279,148.00","603,879.00"
,"Los Angeles, CA","199,003.00","98,276.00","5,991.00","319,961.00","623,231.00"
,"NWSA (Seattle & Tacoma, WA)","39,022.00","51,759.00","8,613.00","79,264.00","178,658.00"
,"Oakland, CA","26,224.00","65,634.00","18,097.00","60,311.00","170,266.00"
,Port of NY & NJ,"168,936.00","117,924.00","1,423.00","286,142.00","574,425.00"
,"Port of Virginia, VA","38,912.00","100,472.50","4,115.00","105,315.00","248,814.50"
,"Savannah, GA","75,239.00","118,101.00","4,245.00","170,295.00","367,880.00"
March 2023 Total,,"800,396.00","865,273.50","69,116.00","1,526,042.00","3,260,827.50"
April 2023,"Charleston, SC","48,172.00","62,062.00","2,843.00","101,024.00","214,101.00"
,"Houston, TX","42,433.00","110,318.00","14,408.00","140,720.00","307,879.00"
,"Long Beach, CA","203,127.00","122,663.00","16,816.00","313,444.00","656,050.00"
,"Los Angeles, CA","252,024.25","88,201.75","4,195.25","343,688.50","688,109.75"
,"NWSA (Seattle & Tacoma, WA)","36,369.00","47,121.00","5,542.00","85,339.00","174,371.00"
,"Oakland, CA","24,754.25","63,193.00","16,422.50","70,111.75","174,481.50"
,Port of NY & NJ,"214,938.00","110,243.00","2,333.00","320,948.00","648,462.00"
,"Port of Virginia, VA","41,249.50","91,470.75","4,730.00","118,964.00","256,414.25"
,"Savannah, GA","88,159.00","118,277.00","6,571.00","195,679.00","408,686.00"
April 2023 Total,,"951,226.00","813,549.50","73,860.75","1,689,918.25","3,528,554.50"
May 2023,"Charleston, SC","41,185.00","55,201.00","3,308.00","99,130.00","198,824.00"
,"Houston, TX","39,430.00","109,220.00","12,087.00","139,745.00","300,482.00"
,"Long Beach, CA","255,725.00","127,870.00","12,970.00","361,661.00","758,226.00"
,"Los Angeles, CA","265,713.25","101,741.00","2,535.80","409,150.15","779,140.20"
,"NWSA (Seattle & Tacoma, WA)","38,038.00","42,713.00","5,045.00","78,151.00","163,947.00"
,"Oakland, CA","28,315.00","63,475.00","15,836.00","70,887.25","178,513.25"
,Port of NY & NJ,"212,995.00","110,695.00","1,191.00","351,430.00","676,311.00"
,"Port of Virginia, VA","45,367.50","88,044.00","3,260.00","129,203.00","265,874.50"
,"Savannah, GA","90,616.00","116,247.00","4,920.00","188,728.00","400,511.00"
May 2023 Total,,"1,017,384.75","815,206.00","61,152.80","1,828,085.40","3,721,828.95"
June 2023,"Charleston, SC","44,794.00","59,485.00","2,982.00","95,831.00","203,092.00"
,"Houston, TX","46,961.00","103,726.00","18,660.00","146,636.00","315,983.00"
,"Long Beach, CA","214,128.00","94,508.00","14,115.00","274,325.00","597,076.00"
,"Los Angeles, CA","287,609.75","108,049.50","2,069.55","435,306.65","833,035.45"
,"NWSA (Seattle & Tacoma, WA)","41,205.00","45,891.00","6,954.00","91,089.00","185,139.00"
,"Oakland, CA","23,878.75","54,137.75","11,515.50","66,295.25","155,827.25"
